Mass of chassis: 1.25
Time X Y Z
1.90303 1.36696e-18 0.0948504 8.10324e-11
1.90403 1.50485e-18 0.0950404 8.71834e-11
1.90503 1.99516e-18 0.0952272 9.44793e-11
1.90603 -1.31166e-18 0.0954106 9.90546e-11
1.90703 -5.53935e-18 0.0955904 1.04885e-10
1.90803 -5.83347e-18 0.0957661 1.08217e-10
1.90903 -8.73103e-18 0.0959377 1.13033e-10
1.91003 -9.38895e-18 0.0961049 1.19048e-10
1.91103 -1.30141e-17 0.0962675 1.22465e-10
1.91203 -1.88561e-17 0.0964252 1.27252e-10
1.91303 -1.83772e-17 0.0965779 1.29575e-10
1.91403 -1.68182e-17 0.0967252 1.29724e-10
1.91503 -1.89001e-17 0.0968671 1.29886e-10
1.91603 -1.51427e-17 0.0970033 1.30135e-10
1.91703 -1.62511e-17 0.0971337 1.26788e-10
1.91803 -1.52222e-17 0.097258 1.25828e-10
1.91903 -1.2056e-17 0.0973762 1.23282e-10
1.92003 -1.25504e-17 0.097488 1.22996e-10
1.92103 -1.52846e-17 0.0975934 1.24611e-10
1.92203 -1.05608e-17 0.0976921 1.27819e-10
1.92303 -7.34915e-18 0.0977842 1.28684e-10
1.92403 -1.24366e-17 0.0978693 1.32971e-10
1.92503 -1.11348e-17 0.0979476 1.40131e-10
1.92603 -1.85784e-17 0.0980187 1.46072e-10
1.92703 -2.1287e-17 0.0980828 1.50868e-10
1.92803 -2.25332e-17 0.0981397 1.54668e-10
1.92903 -2.01415e-17 0.0981893 1.57585e-10
1.93003 -1.2631e-17 0.0982315 1.5971e-10
1.93103 -1.38745e-17 0.0982665 1.64765e-10
1.93203 -1.61979e-17 0.0982941 1.68635e-10
1.93303 -1.16148e-17 0.0983142 1.7145e-10
1.93403 -1.37393e-17 0.098327 1.76967e-10
1.93503 -1.88197e-17 0.0983323 1.77464e-10
1.93603 -1.99267e-17 0.0983303 1.77293e-10
1.93703 -2.3603e-17 0.0983209 1.7654e-10
1.93803 -2.0765e-17 0.0983042 1.75262e-10
1.93903 -2.01383e-17 0.0982802 1.7351e-10
1.94003 -2.28227e-17 0.098249 1.71323e-10
1.94103 -2.18691e-17 0.0982106 1.66952e-10
1.94203 -2.72137e-17 0.0981651 1.5893e-10
1.94303 -2.85964e-17 0.0981126 1.51475e-10
1.94403 -2.85921e-17 0.0980532 1.40883e-10
1.94503 -2.85537e-17 0.0979871 1.29491e-10
1.94603 -2.77081e-17 0.0979142 1.17416e-10
1.94703 -1.96264e-17 0.0978348 1.0844e-10
1.94804 -2.09863e-17 0.097749 1.02097e-10
1.94904 -2.0891e-17 0.0976568 9.79482e-11
1.95004 -1.7874e-17 0.0975586 9.56538e-11
1.95104 -1.34132e-17 0.0974543 9.31386e-11
1.95204 -1.84339e-17 0.0973443 8.67846e-11
1.95304 -7.22004e-18 0.0972287 7.71836e-11
1.95404 -1.05581e-17 0.0971076 6.85184e-11
1.95504 -2.10812e-17 0.0969812 5.70208e-11
1.95604 -1.99486e-17 0.0968498 4.681e-11
1.95704 -1.59127e-17 0.0967135 3.77264e-11
1.95804 -1.25873e-17 0.0965726 2.95373e-11
1.95904 2.16746e-19 0.0964273 2.21308e-11
1.96004 -6.88514e-20 0.0962778 1.53899e-11
1.96104 3.29774e-18 0.0961243 9.23369e-12
1.96204 4.48155e-18 0.0959671 3.57563e-12
1.96304 -1.68206e-19 0.0958064 -1.64418e-12
1.96404 -7.03201e-18 0.0956424 -6.48221e-12
1.96504 -1.75707e-17 0.0954754 -1.09521e-11
1.96604 -1.75764e-17 0.0953056 -1.51783e-11
1.96704 -1.46489e-17 0.0951333 -1.55077e-11
1.96804 -1.28469e-17 0.0949588 -1.79643e-11
1.96904 -1.44783e-17 0.0947823 -2.39622e-11
1.97004 -1.53821e-17 0.094604 -2.92621e-11
1.97104 -1.19231e-17 0.0944243 -3.3965e-11
1.97204 -9.89659e-18 0.0942433 -3.81289e-11
1.97304 -9.3338e-18 0.0940615 -4.18003e-11
1.97404 -8.49532e-18 0.0938789 -4.49793e-11
1.97504 -7.20209e-18 0.0936959 -5.13757e-11
1.97604 -5.77244e-18 0.0935128 -5.49875e-11
1.97704 -4.97943e-18 0.0933299 -5.97807e-11
1.97804 -2.0008e-18 0.0931472 -6.38343e-11
1.97904 2.63767e-18 0.0929653 -6.35401e-11
1.98004 5.82094e-18 0.0927842 -6.3214e-11
1.98104 7.4126e-18 0.0926044 -5.926e-11
1.98204 6.24166e-18 0.0924259 -5.76084e-11
1.98304 6.49181e-18 0.0922491 -5.79618e-11
1.98404 1.54276e-17 0.0920742 -5.99649e-11
1.98504 1.56778e-17 0.0919016 -6.33519e-11
1.98604 1.7349e-17 0.0917313 -6.78562e-11
1.98704 2.5796e-17 0.0915637 -6.96389e-11
1.98804 2.12258e-17 0.091399 -6.91186e-11
1.98904 3.41407e-17 0.0912374 -6.66051e-11
1.99004 5.43926e-17 0.0910791 -6.42513e-11
1.99104 4.40322e-17 0.0909244 -6.20409e-11
1.99204 4.68368e-17 0.0907735 -5.63377e-11
1.99304 4.38028e-17 0.0906266 -5.13256e-11
1.99404 4.65996e-17 0.0904838 -4.69593e-11
1.99504 7.71458e-17 0.0903455 -4.30671e-11
1.99604 9.17205e-17 0.0902117 -3.96157e-11
1.99704 9.17355e-17 0.0900826 -3.65572e-11
1.99804 7.42256e-17 0.0899585 -3.38454e-11
1.99904 6.39519e-17 0.0898395 -3.14533e-11
2.00004 3.61264e-17 0.0897256 -2.92657e-11
2.00104 3.44844e-17 0.0896172 -2.728e-11
2.00204 3.86774e-17 0.0895143 -2.54583e-11
2.00304 4.87167e-17 0.0894171 -2.37752e-11
2.00404 6.4618e-17 0.0893257 -2.22314e-11
2.00504 8.05562e-17 0.0892402 -2.07871e-11
2.00604 1.05288e-16 0.0891607 -1.94235e-11
2.00704 1.24245e-16 0.0890873 -1.81479e-11
2.00804 1.46163e-16 0.08902 -1.69453e-11
2.00904 1.73979e-16 0.0889591 -1.58011e-11
2.01004 1.31695e-16 0.0889045 -1.11002e-11
2.01104 1.2138e-16 0.0888563 -7.00471e-12
2.01204 1.02263e-16 0.0888146 -3.45512e-12
2.01304 8.01671e-17 0.0887794 -3.6435e-13
2.01404 8.71838e-17 0.0887507 2.33275e-12
2.01504 6.20981e-17 0.0887286 4.6886e-12
2.01604 5.73709e-17 0.088713 6.74873e-12
2.01704 4.38756e-17 0.088704 8.56172e-12
2.01804 4.20219e-17 0.0887015 1.01592e-11
2.01904 5.76773e-17 0.0887056 1.15801e-11
2.02004 7.92217e-17 0.0887163 1.28541e-11
2.02104 6.58046e-17 0.0887334 1.39977e-11
2.02204 7.27857e-17 0.088757 1.50301e-11
2.02304 4.47584e-17 0.0887869 1.59629e-11
2.02404 5.1677e-17 0.0888232 1.68071e-11
2.02504 4.98701e-17 0.0888658 1.75864e-11
2.02604 4.22183e-17 0.0889145 1.83034e-11
2.02704 6.37386e-17 0.0889693 1.89776e-11
2.02804 7.80291e-17 0.0890302 1.9607e-11
2.02904 5.87905e-17 0.0890969 2.02078e-11
2.03004 5.70113e-17 0.0891694 2.07842e-11
2.03104 5.3772e-17 0.0892475 2.13242e-11
2.03204 3.73848e-17 0.0893312 2.18279e-11
2.03304 3.55491e-17 0.0894203 2.23359e-11
2.03403 3.0791e-17 0.0895146 2.28392e-11
2.03503 2.45639e-17 0.089614 2.33388e-11
2.03603 2.27009e-17 0.0897183 2.38529e-11
2.03703 2.22959e-17 0.0898274 2.43666e-11
2.03803 2.91967e-17 0.0899412 2.48821e-11
2.03903 2.88273e-17 0.0900593 2.53934e-11
2.04003 3.13739e-17 0.0901817 2.58975e-11
2.04103 3.539e-17 0.0903081 2.63959e-11
2.04203 3.3581e-17 0.0904384 2.69132e-11
2.04303 3.03082e-17 0.0905723 2.74486e-11
2.04403 3.14153e-17 0.0907097 2.79766e-11
2.04503 2.44961e-17 0.0908503 2.85079e-11
2.04603 2.12092e-17 0.090994 2.90458e-11
2.04703 2.01022e-17 0.0911405 2.95866e-11
2.04803 2.04532e-17 0.0912896 3.01162e-11
2.04903 2.0432e-17 0.091441 3.06472e-11
2.05003 1.73497e-17 0.0915946 3.12209e-11
2.05103 1.46823e-17 0.0917501 3.17937e-11
2.05203 1.25607e-17 0.0919073 3.24236e-11
2.05303 1.00696e-17 0.0920659 3.30568e-11
2.05403 5.56335e-18 0.0922258 3.37174e-11
2.05503 1.77052e-18 0.0923867 3.43538e-11
2.05603 1.6384e-18 0.0925483 3.13574e-11
2.05703 -2.38181e-18 0.0927104 2.53274e-11
2.05803 -1.30174e-18 0.0928728 2.03103e-11
2.05903 1.60869e-18 0.0930353 1.6244e-11
2.06003 2.33917e-18 0.0931976 1.29889e-11
2.06103 -5.76859e-19 0.0933594 1.04233e-11
2.06203 -7.15076e-18 0.0935206 8.43552e-12
2.06303 -1.08171e-17 0.0936809 6.93184e-12
2.06403 -1.22993e-17 0.0938401 5.82066e-12
2.06503 -1.37843e-17 0.093998 5.04188e-12
2.06603 -1.81768e-17 0.0941542 4.56477e-12
2.06703 -1.60167e-17 0.0943087 4.33019e-12
2.06803 -1.53047e-17 0.0944612 4.31162e-12
2.06903 -1.75016e-17 0.0946115 4.46295e-12
2.07003 -2.04262e-17 0.0947593 4.73014e-12
2.07103 -1.8259e-17 0.0949045 5.16622e-12
2.07203 -2.11622e-17 0.0950469 2.05812e-12
2.07303 -1.75086e-17 0.0951862 -4.10854e-13
2.07403 -1.45669e-17 0.0953223 -2.36489e-12
2.07503 -7.94601e-18 0.095455 -3.86658e-12
2.07603 -1.29752e-17 0.095584 -4.99461e-12
2.07703 -2.01971e-17 0.0957094 -5.80581e-12
2.07803 -2.74503e-17 0.0958307 -6.34691e-12
2.07903 -2.88798e-17 0.095948 -6.62895e-12
2.08003 -2.88315e-17 0.0960609 -3.08896e-12
2.08103 -2.36786e-17 0.0961695 -1.75138e-12
2.08203 -1.85371e-17 0.0962735 -2.24275e-12
2.08303 -2.06487e-17 0.0963728 -4.2644e-12
2.08403 -1.83266e-17 0.0964673 -7.55193e-12
2.08503 -2.61227e-17 0.0965568 -1.19003e-11
2.08603 -2.88142e-17 0.0966413 -1.71017e-11
2.08703 -2.56281e-17 0.0967206 -1.93532e-11
2.08803 -2.38744e-17 0.0967946 -2.26962e-11
2.08903 -2.42808e-17 0.0968632 -2.69793e-11
2.09003 -1.88778e-17 0.0969264 -2.83941e-11
2.09103 -1.56121e-17 0.0969841 -3.27861e-11
2.09203 -9.37346e-18 0.0970362 -3.78709e-11
2.09303 -9.71732e-18 0.0970826 -4.35008e-11
2.09403 -1.73997e-17 0.0971234 -4.9551e-11
2.09503 -1.71467e-17 0.0971583 -5.22855e-11
2.09603 -1.29658e-17 0.0971876 -5.58209e-11
2.09703 -1.24343e-17 0.097211 -6.00206e-11
2.09803 -1.06749e-17 0.0972286 -5.93231e-11
2.09903 -9.52947e-18 0.0972403 -5.4469e-11
2.10003 -9.22532e-18 0.0972463 -5.15614e-11
2.10103 -1.04446e-17 0.0972464 -5.0316e-11
2.10203 -1.08112e-17 0.0972407 -5.04569e-11
2.10303 -7.824e-18 0.0972292 -5.17503e-11
2.10403 -1.21469e-17 0.097212 -5.40028e-11
2.10503 -1.42643e-17 0.0971891 -5.33973e-11
2.10603 -1.15841e-17 0.0971605 -5.2153e-11
2.10703 -1.22235e-17 0.0971263 -5.39908e-11
2.10803 -9.31592e-18 0.0970866 -5.83872e-11
2.10903 -1.4446e-17 0.0970415 -6.12699e-11
2.11003 -1.00775e-17 0.0969909 -6.28206e-11
2.11103 -1.17345e-17 0.0969351 -6.6846e-11
2.11203 -8.70184e-18 0.0968741 -6.9276e-11
2.11303 -8.58526e-18 0.096808 -7.03304e-11
2.11403 -1.02195e-17 0.0967369 -7.38323e-11
2.11503 -1.11431e-17 0.0966609 -7.57326e-11
2.11603 -1.31582e-17 0.0965802 -7.62026e-11
2.11703 -1.42183e-17 0.096495 -7.54506e-11
2.11803 -1.28455e-17 0.0964052 -7.72851e-11
2.11903 -1.0313e-17 0.0963111 -8.12769e-11
2.12003 -1.06796e-17 0.0962128 -8.34013e-11
2.12103 -1.07507e-17 0.0961105 -8.39246e-11
2.12203 -1.02305e-17 0.0960043 -8.30574e-11
2.12303 -1.01651e-17 0.0958945 -8.09755e-11
2.12403 -9.83818e-18 0.0957811 -8.1486e-11
2.12503 -8.46537e-18 0.0956643 -8.05186e-11
2.12603 -7.41088e-18 0.0955444 -7.64491e-11
2.12703 -6.69887e-18 0.0954214 -7.34096e-11
2.12803 -5.14558e-18 0.0952957 -7.12413e-11
2.12903 -4.54726e-18 0.0951673 -6.61606e-11
2.13003 -4.17632e-18 0.0950365 -5.8647e-11
2.13103 -3.71442e-18 0.0949035 -4.90042e-11
2.13203 -3.298e-18 0.0947684 -3.94212e-11
2.13303 -2.92705e-18 0.0946315 -2.99709e-11
2.13403 -2.14683e-18 0.0944929 -2.06483e-11
2.13503 -5.13961e-19 0.094353 -1.14395e-11
2.13603 9.5728e-20 0.0942118 -2.35407e-12
2.13703 3.99097e-18 0.0940696 6.63776e-12
2.13803 2.81577e-18 0.0939266 1.54931e-11
2.13903 2.99345e-18 0.093783 2.41978e-11
2.14003 1.04414e-17 0.0936391 3.27226e-11
2.14103 6.22509e-18 0.0934949 3.92569e-11
2.14203 1.72883e-17 0.0933508 4.40222e-11
2.14303 1.73977e-17 0.0932069 4.72761e-11
2.14403 1.97127e-17 0.0930635 5.28828e-11
2.14503 2.29372e-17 0.0929208 6.0482e-11
2.14603 2.54568e-17 0.0927788 6.9736e-11
2.14703 2.93862e-17 0.092638 8.03023e-11
2.14803 2.60225e-17 0.0924984 8.83207e-11
2.14903 2.85478e-17 0.0923603 9.41615e-11
2.15003 3.10732e-17 0.0922238 9.81151e-11
2.15103 2.63168e-17 0.0920892 1.00427e-10
2.15203 2.03327e-17 0.0919566 1.0671e-10
2.15303 3.18563e-17 0.0918262 1.12701e-10
2.15403 3.03201e-17 0.0916982 1.1837e-10
2.15503 2.23721e-17 0.0915729 1.29162e-10
2.15603 3.78776e-17 0.0914502 1.40575e-10
2.15703 3.59364e-17 0.0913305 1.50614e-10
2.15803 4.42157e-17 0.0912139 1.59434e-10
2.15903 3.05307e-17 0.0911006 1.63551e-10
2.16003 6.35312e-17 0.0909906 1.67277e-10
2.16103 6.60011e-17 0.0908842 1.70662e-10
2.16203 3.78366e-17 0.0907815 1.73708e-10
2.16303 4.75412e-17 0.0906826 1.76413e-10
2.16403 5.29045e-17 0.0905877 1.78816e-10
2.16503 5.68182e-17 0.0904969 1.80901e-10
2.16603 4.17675e-17 0.0904102 1.82696e-10
2.16703 4.85603e-17 0.0903279 1.84186e-10
2.16803 5.22381e-17 0.0902501 1.81767e-10
2.16903 5.44508e-17 0.0901768 1.79618e-10
2.17003 6.10419e-17 0.0901081 1.77705e-10
2.17103 5.45006e-17 0.0900441 1.75969e-10
2.17202 6.10689e-17 0.0899848 1.74385e-10
2.17302 3.84481e-17 0.0899305 1.72857e-10
2.17402 5.37021e-17 0.0898811 1.71382e-10
2.17502 5.00301e-17 0.0898366 1.69904e-10
2.17602 5.94917e-17 0.0897972 1.68387e-10
2.17702 4.27016e-17 0.0897628 1.66814e-10
2.17802 3.89955e-17 0.0897336 1.6517e-10
2.17902 4.84116e-17 0.0897095 1.63434e-10
2.18002 4.18008e-17 0.0896905 1.61586e-10
2.18102 5.11999e-17 0.0896768 1.59629e-10
2.18202 5.76772e-17 0.0896681 1.57543e-10
2.18302 5.97748e-17 0.0896647 1.55327e-10
2.18402 6.04342e-17 0.0896664 1.52975e-10
2.18502 4.50297e-17 0.0896733 1.50478e-10
2.18602 3.10548e-17 0.0896853 1.4783e-10
2.18702 2.43388e-17 0.0897023 1.45029e-10
2.18802 2.34436e-17 0.0897245 1.42064e-10
2.18902 1.74267e-17 0.0897516 1.3894e-10
2.19002 2.23693e-17 0.0897836 1.35654e-10
2.19102 2.5112e-17 0.0898206 1.32219e-10
2.19202 3.14501e-17 0.0898623 1.28627e-10
2.19302 3.04725e-17 0.0899088 1.24878e-10
2.19402 2.66526e-17 0.08996 1.20967e-10
2.19502 2.93812e-17 0.0900158 1.20528e-10
2.19602 2.77327e-17 0.090076 1.19374e-10
2.19702 2.27306e-17 0.0901406 1.17566e-10
2.19802 2.09685e-17 0.0902095 1.15185e-10
2.19902 1.8996e-17 0.0902825 1.12306e-10
2.20002 1.66143e-17 0.0903596 1.12615e-10
2.20102 1.4659e-17 0.0904406 1.11967e-10
2.20202 1.20328e-17 0.0905255 1.1045e-10
2.20302 9.13387e-18 0.0906139 1.08196e-10
2.20402 5.98479e-18 0.0907059 1.053e-10
2.20502 5.20039e-18 0.0908013 1.01815e-10
2.20602 7.2686e-19 0.0908999 9.77992e-11
2.20702 -5.17344e-18 0.0910016 9.33499e-11
2.20802 -1.07668e-17 0.0911062 8.84795e-11
2.20902 -1.39045e-17 0.0912136 8.68949e-11
2.21002 -1.81791e-17 0.0913236 8.44261e-11
2.21102 -1.49731e-17 0.091436 8.47701e-11
2.21202 -1.25288e-17 0.0915507 8.38686e-11
2.21302 -1.73945e-17 0.0916675 8.18662e-11
2.21402 -1.9384e-17 0.0917862 7.88655e-11
2.21502 -1.70079e-17 0.0919066 7.49911e-11
2.21602 -1.67123e-17 0.0920286 7.03614e-11
2.21702 -1.78946e-17 0.092152 6.86967e-11
2.21802 -1.83379e-17 0.0922766 6.58822e-11
2.21902 -9.43617e-18 0.0924022 6.02943e-11
2.22002 -1.29945e-17 0.0925286 5.23423e-11
2.22102 -1.89858e-17 0.0926557 4.24096e-11
2.22202 -1.61947e-17 0.0927833 3.44673e-11
2.22302 -2.21405e-17 0.0929111 2.8224e-11
2.22402 -2.44824e-17 0.093039 2.16124e-11
2.22502 -1.73315e-17 0.0931668 1.46866e-11
2.22602 -1.24542e-17 0.0932944 3.85924e-12
2.22702 -1.12378e-17 0.0934214 -6.57166e-12
2.22802 -2.30725e-17 0.0935479 -1.84338e-11
2.22902 -2.79042e-17 0.0936735 -3.14582e-11
2.23002 -2.90069e-17 0.0937981 -4.72083e-11
2.23102 -3.16103e-17 0.0939215 -6.51679e-11
2.23202 -4.38543e-17 0.0940436 -8.49268e-11
2.23302 -2.91545e-17 0.0941641 -1.02485e-10
2.23402 -1.66177e-17 0.0942829 -1.18092e-10
2.23502 -2.44535e-17 0.0943999 -1.35588e-10
2.23602 -2.15573e-17 0.0945148 -1.54582e-10
2.23702 -2.28675e-17 0.0946276 -1.74681e-10
2.23802 -2.76792e-17 0.094738 -1.95575e-10
2.23902 -2.0713e-17 0.0948459 -2.17022e-10
2.24002 -2.68578e-17 0.0949512 -2.35205e-10
2.24102 -2.57137e-17 0.0950536 -2.5051e-10
2.24202 -2.31145e-17 0.0951532 -2.66876e-10
2.24302 -1.90317e-17 0.0952496 -2.80404e-10
2.24402 -2.00079e-17 0.0953429 -2.91459e-10
2.24502 -2.31897e-17 0.0954329 -3.00317e-10
2.24602 -2.34241e-17 0.0955194 -3.07234e-10
2.24702 -2.85926e-17 0.0956023 -3.1607e-10
2.24802 -2.86735e-17 0.0956816 -3.22786e-10
2.24902 -2.58271e-17 0.0957571 -3.27623e-10
2.25002 -2.95233e-17 0.0958287 -3.3082e-10
2.25102 -3.18211e-17 0.0958964 -3.32539e-10
2.25202 -4.06332e-17 0.09596 -3.32956e-10
2.25302 -3.23582e-17 0.0960195 -3.32195e-10
2.25402 -2.9165e-17 0.0960748 -3.30356e-10
2.25502 -3.36001e-17 0.0961259 -3.27538e-10
2.25602 -3.03728e-17 0.0961725 -3.23832e-10
2.25702 -2.7873e-17 0.0962149 -3.19323e-10
2.25802 -2.49868e-17 0.0962527 -3.17712e-10
2.25902 -1.9463e-17 0.0962861 -3.13056e-10
2.26002 -1.83047e-17 0.096315 -3.09393e-10
2.26102 -1.69419e-17 0.0963393 -3.02918e-10
2.26202 -1.56472e-17 0.0963591 -2.94011e-10
2.26302 -1.29883e-17 0.0963743 -2.84859e-10
2.26402 -1.26032e-17 0.0963849 -2.7187e-10
2.26502 -1.00807e-17 0.0963909 -2.5926e-10
2.26602 -6.37587e-18 0.0963924 -2.46988e-10
2.26702 -8.62824e-18 0.0963892 -2.31365e-10
2.26802 -7.26538e-18 0.0963815 -2.16539e-10
2.26902 -6.0503e-18 0.0963693 -2.02411e-10
2.27002 -5.47187e-18 0.0963526 -1.88862e-10
2.27102 -4.6206e-18 0.0963314 -1.74009e-10
2.27202 -4.74703e-18 0.0963058 -1.5806e-10
2.27302 -3.98102e-18 0.0962758 -1.44859e-10
2.27402 -3.55607e-18 0.0962415 -1.3037e-10
2.27502 -2.86395e-18 0.096203 -1.18438e-10
2.27602 -2.71753e-18 0.0961602 -1.05053e-10
2.27702 -2.43185e-18 0.0961134 -9.40851e-11
2.27802 -2.20301e-18 0.0960625 -8.51837e-11
2.27902 -2.13333e-18 0.0960077 -7.44038e-11
2.28002 -2.2825e-18 0.095949 -6.56782e-11
2.28102 -1.83481e-18 0.0958866 -5.86967e-11
2.28202 -1.38996e-18 0.0958205 -5.31813e-11
2.28302 -2.28889e-19 0.0957508 -4.89132e-11
2.28402 1.82178e-18 0.0956777 -4.57014e-11
2.28502 6.21012e-19 0.0956013 -4.33573e-11
2.28602 9.55014e-19 0.0955217 -3.99307e-11
2.28702 8.79742e-19 0.095439 -3.19599e-11
2.28802 4.5334e-18 0.0953533 -2.37853e-11
2.28902 1.4568e-18 0.0952648 -1.18383e-11
2.29002 1.66574e-18 0.0951737 -3.75854e-13
2.29102 -1.42223e-18 0.09508 1.06655e-11
2.29202 2.66343e-18 0.0949839 2.12985e-11
2.29302 3.42945e-18 0.0948855 3.15701e-11
2.29402 7.06037e-18 0.094785 4.1517e-11
2.29502 6.91688e-18 0.0946826 4.75407e-11
2.29602 7.41004e-18 0.0945783 5.38554e-11
2.29702 1.95675e-17 0.0944724 5.67829e-11
2.29802 1.42967e-17 0.0943651 6.04506e-11
2.29902 2.36233e-17 0.0942564 6.47508e-11
2.30002 2.49351e-17 0.0941465 6.95437e-11
2.30102 2.03123e-17 0.0940356 7.11252e-11
2.30202 1.35295e-17 0.0939239 7.35916e-11
2.30302 2.05881e-17 0.0938115 7.68296e-11
2.30402 1.53117e-17 0.0936986 8.07103e-11
2.30502 1.157e-17 0.0935853 8.51097e-11
2.30602 1.51156e-17 0.0934718 8.99389e-11
2.30702 1.08396e-17 0.0933583 9.69189e-11
2.30802 2.33381e-17 0.093245 1.02048e-10
2.30902 1.2582e-17 0.0931319 1.07349e-10
2.31001 1.13016e-17 0.0930194 1.12756e-10
2.31101 4.20052e-18 0.0929074 1.21863e-10
2.31201 8.03039e-18 0.0927963 1.30406e-10
2.31301 1.77265e-17 0.0926861 1.38407e-10
2.31401 1.21488e-17 0.092577 1.45893e-10
2.31501 4.38261e-18 0.0924691 1.52866e-10
2.31601 1.19272e-17 0.0923627 1.59373e-10
2.31701 1.95087e-17 0.0922578 1.65443e-10
2.31801 1.76884e-17 0.0921547 1.7106e-10
2.31901 1.36625e-17 0.0920533 1.78047e-10
2.32001 1.77425e-17 0.091954 1.86106e-10
2.32101 2.03758e-17 0.0918568 1.93194e-10
2.32201 2.66734e-17 0.0917619 1.99354e-10
2.32301 1.94422e-17 0.0916694 2.08303e-10
2.32401 1.96689e-17 0.0915793 2.19535e-10
2.32501 3.521e-17 0.091492 2.28928e-10
2.32601 3.03556e-17 0.0914074 2.40318e-10
2.32701 2.9071e-17 0.0913256 2.53285e-10
2.32801 1.32572e-17 0.0912469 2.62063e-10
2.32901 2.50835e-17 0.0911712 2.68986e-10
2.33001 2.08572e-17 0.0910988 2.77933e-10
2.33101 1.66765e-17 0.0910296 2.84867e-10
2.33201 2.05561e-17 0.0909638 2.90008e-10
2.33301 1.86149e-17 0.0909015 2.93594e-10
2.33401 1.3752e-17 0.0908427 2.95772e-10
2.33501 1.10037e-17 0.0907875 3.00342e-10
2.33601 1.55483e-17 0.090736 3.03202e-10
2.33701 1.05888e-17 0.0906883 3.04552e-10
2.33801 1.22004e-17 0.0906444 3.04548e-10
2.33901 1.16178e-17 0.0906043 3.03349e-10
2.34001 8.05656e-18 0.0905682 3.01081e-10
2.34101 8.03103e-18 0.090536 2.9785e-10
2.34201 1.09159e-17 0.0905077 2.9377e-10
2.34301 1.45397e-17 0.0904835 2.88893e-10
2.34401 1.34455e-17 0.0904634 2.83287e-10
2.34501 1.2033e-17 0.0904472 2.77025e-10
2.34601 1.3565e-17 0.0904352 2.70153e-10
2.34701 1.22207e-17 0.0904272 2.62707e-10
2.34801 1.02738e-17 0.0904233 2.58352e-10
2.34901 9.66848e-18 0.0904235 2.51131e-10
2.35001 8.7029e-18 0.0904277 2.45076e-10
2.35101 7.12341e-18 0.0904359 2.36349e-10
2.35201 5.69668e-18 0.0904482 2.28957e-10
2.35301 4.47459e-18 0.0904645 2.19051e-10
2.35401 3.158e-18 0.0904846 2.10632e-10
2.35501 1.43214e-18 0.0905087 1.99825e-10
2.35601 -2.95144e-19 0.0905367 1.90602e-10
2.35701 -2.54539e-18 0.0905685 1.79082e-10
2.35801 -5.59144e-18 0.090604 1.67422e-10
2.35901 -7.43241e-18 0.0906432 1.55644e-10
2.36001 -1.31728e-17 0.0906861 1.43754e-10
2.36101 -1.60143e-17 0.0907324 1.31768e-10
2.36201 -1.35579e-17 0.0907823 1.19698e-10
2.36301 -1.71837e-17 0.0908356 1.11195e-10
2.36401 -2.23216e-17 0.0908921 1.02063e-10
2.36501 -2.83008e-17 0.0909519 9.0581e-11
2.36601 -3.01418e-17 0.0910148 7.71405e-11
2.36701 -3.19799e-17 0.0910807 6.57208e-11
2.36801 -2.14489e-17 0.0911495 5.06121e-11
2.36901 -1.8785e-17 0.0912211 3.23837e-11
2.37001 -1.61325e-17 0.0912955 1.52239e-11
2.37101 -1.85959e-17 0.0913723 -9.68389e-13
2.37201 -2.40265e-17 0.0914517 -1.62956e-11
2.37301 -2.36705e-17 0.0915334 -3.0831e-11
2.37401 -2.18025e-17 0.0916173 -4.46787e-11
2.37501 -2.59371e-17 0.0917033 -5.79025e-11
2.37601 -2.06357e-17 0.0917913 -6.69272e-11
2.37701 -2.69985e-17 0.0918811 -7.60002e-11
2.37801 -2.98144e-17 0.0919725 -8.68797e-11
2.37901 -2.60364e-17 0.0920656 -9.92551e-11
2.38001 -3.47412e-17 0.09216 -1.12813e-10
2.38101 -4.12859e-17 0.0922557 -1.27298e-10
2.38201 -4.27375e-17 0.0923525 -1.38877e-10
2.38301 -2.97282e-17 0.0924504 -1.51594e-10
2.38401 -3.41811e-17 0.092549 -1.6158e-10
2.38501 -3.42514e-17 0.0926484 -1.71006e-10
2.38601 -2.91944e-17 0.0927483 -1.79909e-10
2.38701 -3.28629e-17 0.0928486 -1.88311e-10
2.38801 -2.70954e-17 0.0929492 -1.97997e-10
2.38901 -2.78762e-17 0.0930499 -2.08712e-10
2.39001 -2.65425e-17 0.0931506 -2.20181e-10
2.39101 -2.59591e-17 0.0932511 -2.33998e-10
2.39201 -2.97526e-17 0.0933512 -2.46108e-10
2.39301 -3.00219e-17 0.0934509 -2.60274e-10
2.39401 -1.52617e-17 0.09355 -2.7606e-10
2.39501 -1.87007e-17 0.0936484 -2.89493e-10
2.39601 -1.85003e-17 0.0937458 -3.00801e-10
2.39701 -2.76449e-17 0.0938423 -3.13869e-10
2.39801 -2.29411e-17 0.0939375 -3.24692e-10
2.39901 -1.67622e-17 0.0940315 -3.33527e-10
2.40001 -1.12796e-17 0.094124 -3.40566e-10
2.40101 -1.31241e-17 0.094215 -3.45996e-10
2.40201 -1.20412e-17 0.0943043 -3.50015e-10
2.40301 -1.67506e-17 0.0943918 -3.52734e-10
